SessionID,ElapsedTime,Node,CellID,Level,SNR,Qual,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,Bearing,RSRQ
5,31.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,31.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,31.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,31.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,31.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,31.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,32,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,32.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,32.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,32.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,32.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,32.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,32.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,32.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,32.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,32.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,33,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,33.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,33.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,33.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,33.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,33.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,33.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,33.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,33.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,33.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,34,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,34.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,34.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,34.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,34.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,34.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,34.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,34.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,34.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,34.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,35,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,35.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,35.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,35.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,35.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,35.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,35.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,35.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,35.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,35.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,36,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,36.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,36.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,36.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,36.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,36.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,36.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,36.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,36.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,36.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,37,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,37.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,37.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,37.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,37.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,37.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,37.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,37.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,37.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,37.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,38,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,38.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,38.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,38.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,38.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,38.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,38.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,38.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,38.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,38.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,39,9,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,39.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,39.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,39.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,39.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,39.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,39.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,39.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,39.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,39.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,40,9,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,40.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,40.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,40.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,40.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,40.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,40.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,40.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,40.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,40.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,41,9,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,41.1,10,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,41.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,41.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,41.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
6,41.5,14,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,41.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,41.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,41.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,41.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,42,9,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,42.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,42.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,42.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,42.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,42.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,42.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,42.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,42.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,42.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,43,9,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,43.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,43.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,43.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,43.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,43.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,43.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,43.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,43.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,43.9,18,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,44,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,44.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,44.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,44.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,44.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,44.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,44.6,15,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,44.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,44.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,44.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,45,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,45.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,45.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,45.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,45.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,45.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,45.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,45.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,45.8,17,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,45.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,46,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,46.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,46.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
4,46.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,46.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,46.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,46.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,46.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,46.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,46.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,47,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,47.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,47.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,47.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,47.4,13,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,47.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,47.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,47.7,16,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,47.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,47.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,48,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,48.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,48.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,48.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,48.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,48.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,48.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,48.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,48.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,48.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,49,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,49.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
3,49.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,49.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
5,49.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,49.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
7,49.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,49.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,49.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,49.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,50,9,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,50.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,50.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,50.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,50.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,50.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,50.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,50.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,50.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,50.9,18,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,51,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,51.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,51.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,51.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,51.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,51.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,51.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,51.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,51.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,51.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,52,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,52.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,52.2,11,3,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,52.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,52.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,52.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,52.6,15,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,52.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,52.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,52.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,53,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,53.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,53.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,53.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,53.4,13,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,53.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,53.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,53.7,16,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,53.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
10,53.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,54,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,54.1,10,3,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,54.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,54.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,54.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,54.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,54.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,54.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,54.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,54.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,55,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,55.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,55.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,55.3,12,2,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,55.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,55.5,14,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,55.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,55.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,55.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,55.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,56,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,56.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,56.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,56.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,56.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,56.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,56.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,56.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,56.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,56.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,57,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
2,57.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,57.2,11,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,57.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,57.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,57.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,57.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,57.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,57.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,57.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
1,58,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,58.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,58.2,11,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,58.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,58.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,58.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,58.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,90,-10
8,58.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
9,58.8,17,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,58.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
1,59,9,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
2,59.1,10,2,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
3,59.2,11,1,-80,10,-10,10,-90,5,60,33,30,0,0,100,270,-10
4,59.3,12,1,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
5,59.4,13,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,270,-10
6,59.5,14,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
7,59.6,15,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
8,59.7,16,1,-80,10,-10,10,-90,5,60,33,25,0,0,100,90,-10
9,59.8,17,2,-80,10,-10,10,-90,5,60,33,30,0,0,100,90,-10
10,59.9,18,3,-80,10,-10,10,-90,5,60,33,20,0,0,100,270,-10
